 24244 1999 XY101       10.50  0.15 0.010  107.0
 24245 1999 XB102       14.50  0.15 0.010   17.0
 24246 1999 XC102       14.10  0.15 0.010   20.4
 24247 1999 XD105       14.00  0.15 0.010   21.4
 24248 1999 XU105       14.00  0.15 0.010   21.4
 24249 1999 XC107       15.00  0.15 0.010   13.5
 24250 1999 XS109       14.50  0.15 0.010   17.0
 24251 1999 XL117       14.70  0.15 0.010   15.5
 24252 1999 XW117       14.50  0.15 0.010   17.0
 24253 1999 XX120       14.90  0.15 0.010   14.1
 24254 1999 XB122       13.40  0.15 0.010   28.2
 24255 1999 XR124       15.00  0.15 0.010   13.5
 24256 1999 XZ125       14.60  0.15 0.010   16.2
 24257 1999 XQ126       14.60  0.15 0.010   16.2
 24258 1999 XH127       14.60  0.15 0.010   16.2
 24259 1999 XR127       14.50  0.15 0.010   17.0
 24260 1999 XW127       12.80  0.15 0.010   37.1
 24261 1999 XA130       14.40  0.15 0.010   17.8
 24262 1999 XG133       13.40  0.15 0.010   28.2
 24263 1999 XL133       12.80  0.15 0.010   37.1
 24264 1999 XL143       13.70  0.15 0.010   24.5
 24265 1999 XU143       14.70  0.15 0.010   15.5
 24266 1999 XE144       14.80  0.15 0.010   14.8
 24267 1999 XU144       17.10  0.15 0.010    5.1
 24268 1999 XN156       14.90  0.15 0.010   14.1
 24269 1999 XL157       14.80  0.15 0.010   14.8
 24270 1999 XD158       14.10  0.15 0.010   20.4
 24271 1999 XR159       13.70  0.15 0.010   24.5
 24272 1999 XE165       13.50  0.15 0.010   26.9
 24273 1999 XO166       14.90  0.15 0.010   14.1
 24274 1999 XN167       14.70  0.15 0.010   15.5
 24275 1999 XW167       11.40  0.15 0.010   70.7
 24276 1999 XO169       13.40  0.15 0.010   28.2
 24277 1999 XQ169       15.10  0.15 0.010   12.9
 24278 1999 XZ170       14.50  0.15 0.010   17.0
 24279 1999 XR171       11.60  0.15 0.010   64.5
 24280 1999 XE172       14.20  0.15 0.010   19.5
 24281 1999 XT174       13.90  0.15 0.010   22.4
 24282 1999 XB179       12.60  0.15 0.010   40.7
 24283 1999 XE179       13.60  0.15 0.010   25.7
 24284 1999 XJ183       13.40  0.15 0.010   28.2
 24285 1999 XC188       14.30  0.15 0.010   18.6
 24286 1999 XU188       15.50  0.15 0.010   10.7
 24287 1999 XC189       14.00  0.15 0.010   21.4
 24288 1999 XR189       15.10  0.15 0.010   12.9
 24289 1999 XO190       14.70  0.15 0.010   15.5
 24290 1999 XS190       14.00  0.15 0.010   21.4
 24291 1999 XJ191       13.10  0.15 0.010   32.3
 24292 1999 XV191       14.40  0.15 0.010   17.8
 24293 1999 XW191       15.40  0.15 0.010   11.2
 24294 1999 XE193       14.50  0.15 0.010   17.0
 24295 1999 XX200       13.30  0.15 0.010   29.5
 24296 1999 XW212       15.40  0.15 0.010   11.2
 24297 1999 XZ213       14.70  0.15 0.010   15.5
 24298 1999 XC221       12.90  0.15 0.010   35.4
 24299 1999 XE221       13.00  0.15 0.010   33.8
 24300 1999 XX223       15.10  0.15 0.010   12.9
 24301 1999 XZ233       14.90  0.15 0.010   14.1
 24302 1999 XP242       13.60  0.15 0.010   25.7
 24303 1999 YY          14.40  0.15 0.010   17.8
 24304 1999 YZ          15.00  0.15 0.010   13.5
 24305 1999 YG4         14.30  0.15 0.010   18.6
 24306 1999 YE5         13.90  0.15 0.010   22.4
 24307 1999 YB7         13.50  0.15 0.010   26.9
 24308 1999 YC9         14.00  0.15 0.010   21.4
 24309 1999 YF9         13.20  0.15 0.010   30.9
 24310 1999 YT9         13.80  0.15 0.010   23.4
 24311 1999 YS15        14.20  0.15 0.010   19.5
 24312 1999 YO22        12.40  0.15 0.010   44.6
 24313 1999 YR27        10.90  0.15 0.010   89.0
 24314 2000 AQ2         12.70  0.15 0.010   38.9
 24315 2000 AV4         13.50  0.15 0.010   26.9
 24316 2000 AQ11        15.40  0.15 0.010   11.2
 24317 2000 AL12        15.50  0.15 0.010   10.7
 24318 2000 AE14        14.70  0.15 0.010   15.5
 24319 2000 AY15        14.30  0.15 0.010   18.6
 24320 2000 AS17        13.60  0.15 0.010   25.7
 24321 2000 AO23        13.70  0.15 0.010   24.5
 24322 2000 AM43        14.40  0.15 0.010   17.8
 24323 2000 AW49        14.60  0.15 0.010   16.2
 24324 2000 AT51        12.70  0.15 0.010   38.9
 24325 2000 AB52        15.00  0.15 0.010   13.5
 24326 2000 AS53        13.70  0.15 0.010   24.5
 24327 2000 AB54        13.20  0.15 0.010   30.9
 24328 2000 AF54        14.20  0.15 0.010   19.5
 24329 2000 AR56        13.70  0.15 0.010   24.5
 24330 2000 AC66        13.50  0.15 0.010   26.9
 24331 2000 AL68        14.40  0.15 0.010   17.8
 24332 2000 AK69        15.50  0.15 0.010   10.7
 24333 2000 AA70        14.60  0.15 0.010   16.2
 24334 2000 AL71        14.60  0.15 0.010   16.2
 24335 2000 AG76        13.40  0.15 0.010   28.2
 24336 2000 AD77        14.00  0.15 0.010   21.4
 24337 2000 AF77        14.90  0.15 0.010   14.1
 24338 2000 AE80        14.50  0.15 0.010   17.0
 24339 2000 AK84        14.60  0.15 0.010   16.2
 24340 2000 AP84        11.90  0.15 0.010   56.2
 24341 2000 AJ87        11.50  0.15 0.010   67.5
 24342 2000 AV87        13.30  0.15 0.010   29.5
 24343 2000 AS88        13.30  0.15 0.010   29.5
 24344 2000 AB99        15.40  0.15 0.010   11.2
 24345 2000 AU99        14.50  0.15 0.010   17.0
 24346 2000 AK100       14.60  0.15 0.010   16.2
 24347 2000 AF102       15.10  0.15 0.010   12.9
 24348 2000 AO102       15.40  0.15 0.010   11.2
 24349 2000 AA103       15.20  0.15 0.010   12.3
 24350 2000 AJ103       13.50  0.15 0.010   26.9
 24351 2000 AD104       15.00  0.15 0.010   13.5
 24352 2000 AE104       14.70  0.15 0.010   15.5
 24353 2000 AG104       14.40  0.15 0.010   17.8
 24354 2000 AA105       15.50  0.15 0.010   10.7
 24355 2000 AJ111       13.70  0.15 0.010   24.5
 24356 2000 AO114       13.60  0.15 0.010   25.7
 24357 2000 AC115       11.80  0.15 0.010   58.8
 24358 2000 AV117       13.60  0.15 0.010   25.7
 24359 2000 AS118       13.60  0.15 0.010   25.7
 24360 2000 AG120       13.30  0.15 0.010   29.5
 24361 2000 AK120       13.70  0.15 0.010   24.5
 24362 2000 AR120       12.20  0.15 0.010   48.9
 24363 2000 AH121       13.40  0.15 0.010   28.2
 24364 2000 AK121       13.60  0.15 0.010   25.7
 24365 2000 AE124       14.00  0.15 0.010   21.4
 24366 2000 AY124       13.60  0.15 0.010   25.7
 24367 2000 AC126       13.50  0.15 0.010   26.9
 24368 2000 AQ127       13.70  0.15 0.010   24.5
 24369 2000 AE132       14.30  0.15 0.010   18.6
 24370 2000 AX139       15.30  0.15 0.010   11.7
 24371 2000 AC140       15.20  0.15 0.010   12.3
 24372 2000 AG140       15.60  0.15 0.010   10.2
 24373 2000 AN143       13.80  0.15 0.010   23.4
 24374 2000 AV143       13.00  0.15 0.010   33.8
 24375 2000 AU144       13.10  0.15 0.010   32.3
 24376 2000 AB152       15.10  0.15 0.010   12.9
 24377 2000 AO154       13.30  0.15 0.010   29.5
 24378 2000 AZ154       15.40  0.15 0.010   11.2
 24379 2000 AW158       13.90  0.15 0.010   22.4
 24380 2000 AA160       11.20  0.15 0.010   77.5
 24381 2000 AA166       12.90  0.15 0.010   35.4
 24382 2000 AG169       15.10  0.15 0.010   12.9
 24383 2000 AC170       13.70  0.15 0.010   24.5
 24384 2000 AR171       13.10  0.15 0.010   32.3
 24385 2000 AM172       14.50  0.15 0.010   17.0
 24386 2000 AV172       15.00  0.15 0.010   13.5
 24387 2000 AB174       15.30  0.15 0.010   11.7
 24388 2000 AB175       12.60  0.15 0.010   40.7
 24389 2000 AA177       14.20  0.15 0.010   19.5
 24390 2000 AD177       11.50  0.15 0.010   67.5
 24391 2000 AU178       12.60  0.15 0.010   40.7
 24392 2000 AD179       13.40  0.15 0.010   28.2
 24393 2000 AG183       14.00  0.15 0.010   21.4
 24394 2000 AD186       14.90  0.15 0.010   14.1
 24395 2000 AR186       15.90  0.15 0.010    8.9
 24396 2000 AS186       14.40  0.15 0.010   17.8
 24397 2000 AT186       15.10  0.15 0.010   12.9
 24398 2000 AZ187       14.50  0.15 0.010   17.0
 24399 2000 AB188       14.40  0.15 0.010   17.8
 24400 2000 AF192       13.60  0.15 0.010   25.7
 24401 2000 AS192       14.10  0.15 0.010   20.4
 24402 2000 AT192       13.70  0.15 0.010   24.5
 24403 2000 AX193       10.90  0.15 0.010   89.0
 24404 2000 AB194       12.20  0.15 0.010   48.9
 24405 2000 AT197       13.60  0.15 0.010   25.7
 24406 2000 AR199       14.30  0.15 0.010   18.6
 24407 2000 AJ200       14.00  0.15 0.010   21.4
 24408 2000 AH214       13.70  0.15 0.010   24.5
 24409 2000 AH235       14.50  0.15 0.010   17.0
 24410 2000 AZ236       14.30  0.15 0.010   18.6
 24411 2000 AU240       13.70  0.15 0.010   24.5
 24412 2000 AM243       13.00  0.15 0.010   33.8
 24413 2000 AN243       12.80  0.15 0.010   37.1
 24414 2000 AJ246       13.00  0.15 0.010   33.8
 24415 2000 AA251       13.80  0.15 0.010   23.4
 24416 2000 BF2         13.80  0.15 0.010   23.4
 24417 2000 BK5         13.20  0.15 0.010   30.9
 24418 2000 BA7         12.60  0.15 0.010   40.7
 24419 2000 BE16        13.30  0.15 0.010   29.5
 24420 2000 BU22        11.50  0.15 0.010   67.5
 24421 2000 BQ33        14.40  0.15 0.010   17.8
 24422 2000 CF3         15.10  0.15 0.010   12.9
 24423 2000 CR3         13.40  0.15 0.010   28.2
 24424 2000 CS5         14.00  0.15 0.010   21.4
 24425 2000 CW6         13.80  0.15 0.010   23.4
 24426 2000 CR12        12.50  0.15 0.010   42.6
 24427 2000 CN21        13.80  0.15 0.010   23.4
 24428 2000 CZ26        13.30  0.15 0.010   29.5
 24429 2000 CV27        13.30  0.15 0.010   29.5
 24430 2000 CN35        14.30  0.15 0.010   18.6
 24431 2000 CR45        12.80  0.15 0.010   37.1
 24432 2000 CT48        14.40  0.15 0.010   17.8
 24433 2000 CF83        12.70  0.15 0.010   38.9
 24434 2000 CY112       14.40  0.15 0.010   17.8
 24435 2000 DN          13.80  0.15 0.010   23.4
 24436 2000 ES56        14.10  0.15 0.010   20.4
 24437 2000 EW93        12.40  0.15 0.010   44.6
 24438 2000 EV94        15.00  0.15 0.010   13.5
 24439 2000 EM144       13.30  0.15 0.010   29.5
 24440 2000 FB1         12.40  0.15 0.010   44.6
 24441 2000 FM29        15.00  0.15 0.010   13.5
 24442 2000 GM122       14.20  0.15 0.010   19.5
 24443 2000 OG          16.20  0.15 0.010    7.8
 24444 2000 OP32        11.20  0.15 0.010   77.5
 24445 2000 PM8         14.70  0.15 0.010   15.5
 24446 2000 PR25        11.20  0.15 0.010   77.5
 24447 2000 QY1         17.50  0.15 0.010    4.3
 24448 2000 QE42        11.40  0.15 0.010   70.7
 24449 2000 QL63        11.00  0.15 0.010   85.0
 24450 2000 QC69        14.60  0.15 0.010   16.2
 24451 2000 QS104       11.00  0.15 0.010   85.0
 24452 2000 QU167       11.10  0.15 0.010   81.2
 24453 2000 QG173       11.00  0.15 0.010   85.0
 24454 2000 QF198       11.70  0.15 0.010   61.6
 24455 2000 QF222       12.80  0.15 0.010   37.1
 24456 2000 RO25        11.00  0.15 0.010   85.0
 24457 2000 RX76        14.60  0.15 0.010   16.2
 24458 2000 RP100       11.60  0.15 0.010   64.5
 24459 2000 RF103       11.40  0.15 0.010   70.7
 24460 2000 RF105       12.90  0.15 0.010   35.4
 24461 2000 SZ3         13.00  0.15 0.010   33.8
 24462 2000 SS107       14.70  0.15 0.010   15.5
 24463 2000 SO123       13.40  0.15 0.010   28.2
 24464 2000 SX124       14.30  0.15 0.010   18.6
 24465 2000 SX155       14.40  0.15 0.010   17.8
 24466 2000 SC156       13.10  0.15 0.010   32.3
 24467 2000 SS165       11.40  0.15 0.010   70.7
 24468 2000 SY221       13.10  0.15 0.010   32.3
 24469 2000 SN287       14.00  0.15 0.010   21.4
 24470 2000 SJ310       11.10  0.15 0.010   81.2
 24471 2000 SH313       11.10  0.15 0.010   81.2
 24472 2000 SY317       11.10  0.15 0.010   81.2
 24473 2000 UK98        13.30  0.15 0.010   29.5
 24474 2000 VE2         14.90  0.15 0.010   14.1
 24475 2000 VN2         16.50  0.15 0.010    6.8
 24476 2000 WE68        12.90  0.15 0.010   35.4
 24477 2000 WH87        12.50  0.15 0.010   42.6
 24478 2000 WC145       12.60  0.15 0.010   40.7
 24479 2000 WU157       11.80  0.15 0.010   58.8
 24480 2000 WA191       14.50  0.15 0.010   17.0
 24481 2000 XO9         15.90  0.15 0.010    8.9
 24482 2000 XV49        13.40  0.15 0.010   28.2
 24483 2000 XK50        14.30  0.15 0.010   18.6
 24484 2000 YV49        16.70  0.15 0.010    6.2
 24485 2000 YL102       11.00  0.15 0.010   85.0
 24486 2000 YR102       10.90  0.15 0.010   89.0
 24487 2000 YT105       14.00  0.15 0.010   21.4
 24488 2000 YY111       14.70  0.15 0.010   15.5
 24489 2000 YC117       15.40  0.15 0.010   11.2
 24490 2000 YK122       14.00  0.15 0.010   21.4
 24491 2000 YT123       13.50  0.15 0.010   26.9
 24492 2000 YQ131       15.10  0.15 0.010   12.9
 24493 2000 YT131       14.70  0.15 0.010   15.5
 24494 2000 YH132       15.40  0.15 0.010   11.2
 24495 2001 AV1         15.40  0.15 0.010   11.2
 24496 2001 AV17        15.10  0.15 0.010   12.9
 24497 2001 AE18        13.10  0.15 0.010   32.3
 24498 2001 AC25        11.50  0.15 0.010   67.5
 24499 2001 AL30        13.80  0.15 0.010   23.4
 24500 2001 AX33        14.50  0.15 0.010   17.0
 24501 2001 AN37        11.40  0.15 0.010   70.7
 24502 2001 AT38        16.00  0.15 0.010    8.5
 24503 2001 AJ42        13.20  0.15 0.010   30.9
 24504 2001 AD45        15.70  0.15 0.010    9.8
 24505 2001 BZ          11.20  0.15 0.010   77.5
 24506 2001 BS15        10.50  0.15 0.010  107.0
 24507 2001 BH18        13.90  0.15 0.010   22.4
 24508 2001 BL26        12.30  0.15 0.010   46.7
 24509 2001 BT27        15.70  0.15 0.010    9.8
 24510 2001 BY31        12.50  0.15 0.010   42.6
 24511 2001 BM33        15.40  0.15 0.010   11.2
 24512 2001 BK35        12.80  0.15 0.010   37.1
 24513 2001 BL35        12.40  0.15 0.010   44.6
 24514 2001 BB58        14.20  0.15 0.010   19.5
 24515 2001 BN58        13.70  0.15 0.010   24.5
 24516 2001 BB66        14.00  0.15 0.010   21.4
 24517 2001 BN71        16.20  0.15 0.010    7.8
 24518 2001 BR76        15.90  0.15 0.010    8.9
 24519 2001 CH          11.50  0.15 0.010   67.5
 24520 2001 CW1         15.00  0.15 0.010   13.5
 24521 2001 CZ1         13.30  0.15 0.010   29.5
 24522 2001 CO2         15.40  0.15 0.010   11.2
 24523 2001 CV3         15.00  0.15 0.010   13.5
 24524 2001 CY3         14.70  0.15 0.010   15.5
 24525 2001 CS4         14.80  0.15 0.010   14.8
 24526 2001 CA5         15.70  0.15 0.010    9.8
 24527 2001 CA6         15.80  0.15 0.010    9.3
 24528 2001 CP11        11.50  0.15 0.010   67.5
 24529 2001 CW17        15.70  0.15 0.010    9.8
 24530 2001 CP18        11.30  0.15 0.010   74.0
 24531 2001 CE21        11.00  0.15 0.010   85.0
 24532 2001 CY21        16.20  0.15 0.010    7.8
 24533 2001 CR27        12.90  0.15 0.010   35.4
 24534 2001 CX27        11.00  0.15 0.010   85.0
 24535 2001 CA28        14.70  0.15 0.010   15.5
 24536 2001 CN33        11.60  0.15 0.010   64.5
 24537 2001 CB35        10.90  0.15 0.010   89.0
 24538 2001 DM5         15.60  0.15 0.010   10.2
 24539 2001 DP5         11.80  0.15 0.010   58.8
 24540 2001 DJ16        14.60  0.15 0.010   16.2
 24541 2001 DO16        15.20  0.15 0.010   12.3
 24542 2001 DD17        14.00  0.15 0.010   21.4
 24543 2001 DH19        14.60  0.15 0.010   16.2
 24544 2001 DT19        13.20  0.15 0.010   30.9
 24545 2001 DP25        15.60  0.15 0.010   10.2
 24546 2001 DE35        16.00  0.15 0.010    8.5
 24547 2001 DV36        15.70  0.15 0.010    9.8
 24548 2001 DW42        15.80  0.15 0.010    9.3
 24549 2001 DB69        14.20  0.15 0.010   19.5
 24550 2001 DM71        14.70  0.15 0.010   15.5
 24551 2048 P-L         14.80  0.15 0.010   14.8
 24552 2226 P-L         16.60  0.15 0.010    6.4
 24553 2590 P-L         15.20  0.15 0.010   12.3
 24554 2608 P-L         13.90  0.15 0.010   22.4
 24555 2839 P-L         15.20  0.15 0.010   12.3
 24556 3514 P-L         14.50  0.15 0.010   17.0
 24557 3521 P-L         13.70  0.15 0.010   24.5
 24558 4037 P-L         14.40  0.15 0.010   17.8
 24559 4148 P-L         15.80  0.15 0.010    9.3
 24560 4517 P-L         13.50  0.15 0.010   26.9
 24561 4646 P-L         12.80  0.15 0.010   37.1
 24562 4647 P-L         15.50  0.15 0.010   10.7
 24563 4858 P-L         14.80  0.15 0.010   14.8
 24564 6056 P-L         15.30  0.15 0.010   11.7
 24565 6577 P-L         13.60  0.15 0.010   25.7
 24566 6777 P-L         14.60  0.15 0.010   16.2
 24567 6790 P-L         15.60  0.15 0.010   10.2
 24568 6794 P-L         15.50  0.15 0.010   10.7
 24569 9609 P-L         15.80  0.15 0.010    9.3
 24570 2153 T-1         14.40  0.15 0.010   17.8
 24571 2179 T-1         15.80  0.15 0.010    9.3
 24572 2221 T-1         14.60  0.15 0.010   16.2
 24573 2237 T-1         15.80  0.15 0.010    9.3
 24574 3312 T-1         15.60  0.15 0.010   10.2
 24575 3314 T-1         14.70  0.15 0.010   15.5
 24576 4406 T-1         14.40  0.15 0.010   17.8
 24577 4841 T-1         13.70  0.15 0.010   24.5
 24578 1036 T-2         14.60  0.15 0.010   16.2
 24579 1320 T-2         14.70  0.15 0.010   15.5
 24580 1414 T-2         15.80  0.15 0.010    9.3
 24581 1474 T-2         15.60  0.15 0.010   10.2
 24582 2085 T-2         14.90  0.15 0.010   14.1
 24583 2197 T-2         15.60  0.15 0.010   10.2
 24584 3256 T-2         16.10  0.15 0.010    8.1
 24585 4201 T-2         14.30  0.15 0.010   18.6
 24586 4230 T-2         14.40  0.15 0.010   17.8
 24587 4613 T-2         10.90  0.15 0.010   89.0
 24588 4733 T-2         15.50  0.15 0.010   10.7
 24589 5128 T-2         14.30  0.15 0.010   18.6
 24590 1156 T-3         13.70  0.15 0.010   24.5
 24591 2139 T-3         13.50  0.15 0.010   26.9
 24592 3039 T-3         15.10  0.15 0.010   12.9
 24593 3041 T-3         14.80  0.15 0.010   14.8
 24594 3138 T-3         16.10  0.15 0.010    8.1
 24595 3230 T-3         15.00  0.15 0.010   13.5
 24596 3574 T-3         14.00  0.15 0.010   21.4
 24597 4292 T-3         14.90  0.15 0.010   14.1
 24598 4366 T-3         15.90  0.15 0.010    8.9
 24599 5099 T-3         14.10  0.15 0.010   20.4
 24600 1971 UQ          15.50  0.15 0.010   10.7
 24601 1971 UW          14.80  0.15 0.010   14.8
 24602 1972 TE          13.70  0.15 0.010   24.5
 24603 1973 SQ          12.30  0.15 0.010   46.7
 24604 1973 SP4         13.70  0.15 0.010   24.5
 24605 1975 VZ8         13.00  0.15 0.010   33.8
 24606 1976 QK2         14.70  0.15 0.010   15.5
 24607 1977 PC1         13.80  0.15 0.010   23.4
 24608 1977 SL          15.10  0.15 0.010   12.9
 24609 1978 RA2         15.40  0.15 0.010   11.2
 24610 1978 RA10        15.70  0.15 0.010    9.8
 24611 1978 SH3         14.20  0.15 0.010   19.5
 24612 1978 UE6         14.10  0.15 0.010   20.4
 24613 1978 VL3         15.00  0.15 0.010   13.5
 24614 1978 VY3         14.90  0.15 0.010   14.1
 24615 1978 VO5         15.40  0.15 0.010   11.2
 24616 1978 VC9         15.40  0.15 0.010   11.2
 24617 1978 WU          14.70  0.15 0.010   15.5
 24618 1978 XD1         14.40  0.15 0.010   17.8
 24619 1979 DA          14.60  0.15 0.010   16.2
 24620 1979 MO2         15.90  0.15 0.010    8.9
 24621 1979 MS4         16.10  0.15 0.010    8.1
 24622 1979 MU5         16.30  0.15 0.010    7.4
 24623 1979 MD8         14.30  0.15 0.010   18.6
 24624 1980 FH4         16.10  0.15 0.010    8.1
 24625 1980 PC3         13.40  0.15 0.010   28.2
 24626 1980 TS3         14.40  0.15 0.010   17.8
 24627 1981 DT3         13.70  0.15 0.010   24.5
 24628 1981 EG3         14.00  0.15 0.010   21.4
 24629 1981 EA4         16.50  0.15 0.010    6.8
 24630 1981 EZ9         14.10  0.15 0.010   20.4
 24631 1981 EB21        15.00  0.15 0.010   13.5
 24632 1981 ER24        15.80  0.15 0.010    9.3
 24633 1981 EP25        14.70  0.15 0.010   15.5
 24634 1981 EX29        13.70  0.15 0.010   24.5
 24635 1981 EN42        15.60  0.15 0.010   10.2
 24636 1981 QM2         15.30  0.15 0.010   11.7
 24637 1981 RW4         14.20  0.15 0.010   19.5
 24638 1981 UC23        13.80  0.15 0.010   23.4
 24639 1982 US6         13.40  0.15 0.010   28.2
 24640 1982 XW1         15.00  0.15 0.010   13.5
 24641 1983 RS4         13.60  0.15 0.010   25.7
 24642 1984 SA          14.10  0.15 0.010   20.4
 24643 1984 SS          14.10  0.15 0.010   20.4
 24644 1985 DA          16.00  0.15 0.010    8.5
 24645 1985 PF          14.10  0.15 0.010   20.4
 24646 1985 PG          14.10  0.15 0.010   20.4
